Frame not received: Unknown Frame: size=1216, net_delay=None, decode_delay=None, encode_delay=31, total_delay=None, md5=993abbc10d44c5d4f3de68feb71fd377
Unknown Frame: size=12835, net_delay=59, decode_delay=3, encode_delay=8, total_delay=70, md5=31b1c99c94de53ec0cb631fb8850fbcc
Unknown Frame: size=12150, net_delay=58, decode_delay=3, encode_delay=8, total_delay=69, md5=09dca482ed5aa4e80cfd344036978633
Unknown Frame: size=12513, net_delay=59, decode_delay=2, encode_delay=8, total_delay=69, md5=eaac649feee04e52ae757497bc82fbd6
Unknown Frame: size=13784, net_delay=59, decode_delay=3, encode_delay=8, total_delay=70, md5=4cb2507b2f5c40afe1d44bf8f5103bf3
Unknown Frame: size=9730, net_delay=54, decode_delay=3, encode_delay=13, total_delay=70, md5=d46cabb4b49081530ca69219d0d18cb5
Unknown Frame: size=7094, net_delay=61, decode_delay=1, encode_delay=7, total_delay=69, md5=b2c28009ca41917358d5bf85ed89b58f
Unknown Frame: size=4118, net_delay=62, decode_delay=2, encode_delay=6, total_delay=70, md5=984c6db809a0daae6aeb2a2d4d0764a2
Unknown Frame: size=5183, net_delay=62, decode_delay=2, encode_delay=6, total_delay=70, md5=6579a4806c55d61055e377a810e49f59
Unknown Frame: size=4216, net_delay=62, decode_delay=1, encode_delay=6, total_delay=69, md5=dc12217d62a24274f4189f9a783eed7b
Unknown Frame: size=1609, net_delay=63, decode_delay=1, encode_delay=5, total_delay=69, md5=4ece861c50cbf0f5342eece238e7cc1e
Unknown Frame: size=13826, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=188285949dfeb66c2cd2c46f5a5f071e
Unknown Frame: size=12491, net_delay=60, decode_delay=3, encode_delay=8, total_delay=71, md5=c2f2da0a5fc8c87ba3adeae702b99cd5
Unknown Frame: size=12379, net_delay=61, decode_delay=3, encode_delay=7, total_delay=71, md5=683b97791454151e2c2d00e3278932a2
Unknown Frame: size=12235, net_delay=60, decode_delay=3, encode_delay=8, total_delay=71, md5=96909e2b58f0d03cbe5b82a919220a88
Unknown Frame: size=12310, net_delay=60, decode_delay=3, encode_delay=8, total_delay=71, md5=0b2bb30067176e495a0874afebce3a73
Unknown Frame: size=12045, net_delay=62, decode_delay=3, encode_delay=7, total_delay=72, md5=05eba044bd895a64531a6cafadfb6e7e
Unknown Frame: size=13782, net_delay=60, decode_delay=3, encode_delay=9, total_delay=72, md5=984ce0d7e46cf60390d687b4db3beb96
Unknown Frame: size=13788, net_delay=59, decode_delay=3, encode_delay=9, total_delay=71, md5=3edf3336962d15abab74d4c61cc9a450
Unknown Frame: size=13162, net_delay=60, decode_delay=3, encode_delay=9, total_delay=72, md5=e68e8530825f089c575043e62a616072
Unknown Frame: size=13581, net_delay=56, decode_delay=3, encode_delay=12, total_delay=71, md5=5ffd12c6677e6df0b1cb3cc62d0502f5
Unknown Frame: size=12663, net_delay=58, decode_delay=3, encode_delay=11, total_delay=72, md5=9f3664a8746b31f6add201eac0699a86
Unknown Frame: size=13573, net_delay=57, decode_delay=3, encode_delay=12, total_delay=72, md5=240ecee150e6e47d1790eeaab7864248
Unknown Frame: size=12855, net_delay=57, decode_delay=3, encode_delay=11, total_delay=71, md5=1ec188ceaf6128b1e3283d1651f0ae78
Unknown Frame: size=13402, net_delay=59, decode_delay=3, encode_delay=10, total_delay=72, md5=66267693fe2f11e91e724c418254acd9
Unknown Frame: size=14219, net_delay=57, decode_delay=3, encode_delay=12, total_delay=72, md5=4254dfa4d04519ccdcde9e941a00bc7a
Unknown Frame: size=14342, net_delay=55, decode_delay=3, encode_delay=13, total_delay=71, md5=79bbd0cd04e519484fc4196b94e3d940
Unknown Frame: size=12833, net_delay=57, decode_delay=3, encode_delay=11, total_delay=71, md5=e18d84ffb8f97ba0b900643e81b2cc75
Unknown Frame: size=13150, net_delay=56, decode_delay=3, encode_delay=12, total_delay=71, md5=43b76c4ce9874b972ef9c24a7e457684
Unknown Frame: size=13372, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=ba0527f9e7a3699e04540922b3092de8
Unknown Frame: size=14369, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=4d5b632b4b153bd446921f84597c2260
Unknown Frame: size=13880, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=07a76e3870201935369c2633c8be3673
Unknown Frame: size=14208, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=e124406c98cc259610a8a172c26793bb
Unknown Frame: size=13989, net_delay=60, decode_delay=3, encode_delay=9, total_delay=72, md5=f574f5f66c2885fff982830cce443b8a
Unknown Frame: size=13702, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=f03f59f56bf3294b0098c42c4001e7cb
Unknown Frame: size=13576, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=bae85b6880758974e2ee622b1db8a8bb
Unknown Frame: size=14001, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=1fe1dd2d0b86177891c10bf53af39e85
Unknown Frame: size=13228, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=3a2c69e5ddb304c7d2e2a2835bf9ad4c
Unknown Frame: size=13966, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=d9dd97b038701bcc169198fc5174f8d3
Unknown Frame: size=13560, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=48d140d6e39044ea28c3b6e1df0a32ec
Unknown Frame: size=14435, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=caace97ddb248e02b0ba4abe47a382d9
Unknown Frame: size=13313, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=b8193e1ca5196e266f108e80571c773a
Unknown Frame: size=13691, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=403efb6c11f3fc7241f48951c92780b0
Unknown Frame: size=13589, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=6732f9c8d69be58e4ffa86b989ccad83
Unknown Frame: size=13554, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=8d35087c8e443039129b3e77bbe2b83b
Unknown Frame: size=13572, net_delay=58, decode_delay=2, encode_delay=10, total_delay=70, md5=d60a83a3c3d778b4d36c96ff4147ff0c
Unknown Frame: size=13685, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=1823f19c93c0eda059a42b0c2a8f9070
Unknown Frame: size=13593, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=fe86a0c5458de6921c3972c2acd92772
Unknown Frame: size=13664, net_delay=57, decode_delay=3, encode_delay=11, total_delay=71, md5=ffb451770a73c03dd3b6f874b88c3826
Unknown Frame: size=13137, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=793c6104a285dafbeee595f3c636ed33
Unknown Frame: size=13808, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=7fbb0d8f81d0a73384f0dba2d088a17e
Unknown Frame: size=13936, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=308d57ce4e3419ced890bdb60b520d3e
Unknown Frame: size=13394, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=9a9c59cea39d974c1029f4323888a26e
Unknown Frame: size=14130, net_delay=55, decode_delay=3, encode_delay=12, total_delay=70, md5=fc89585e1acdae6bbe80e04f489e8139
Unknown Frame: size=14126, net_delay=54, decode_delay=3, encode_delay=13, total_delay=70, md5=be4e57eb26797112a6aed7281db06051
Unknown Frame: size=13018, net_delay=56, decode_delay=3, encode_delay=12, total_delay=71, md5=c805df41caf6286a899c39792fcfd863
Unknown Frame: size=13226, net_delay=54, decode_delay=3, encode_delay=13, total_delay=70, md5=3121faa95c89ae4749aea9d61ba6dbd0
Unknown Frame: size=12484, net_delay=54, decode_delay=3, encode_delay=13, total_delay=70, md5=3ed951e3a99a61153830b36b61049bb7
Unknown Frame: size=13056, net_delay=55, decode_delay=3, encode_delay=12, total_delay=70, md5=b234f78d61c27837cba4e36ffc5b79b2
Unknown Frame: size=13193, net_delay=57, decode_delay=3, encode_delay=11, total_delay=71, md5=ef5891d45b87e47ab824426a689cdfe6
Unknown Frame: size=13882, net_delay=55, decode_delay=3, encode_delay=12, total_delay=70, md5=e4691cf7fc87e59d24d26a8035684d9b
Unknown Frame: size=13112, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=214a39b545ce50b51675aa5abe0f6bb5
Unknown Frame: size=13514, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=a75b548c2e77f9e344e3676c003baf6b
Unknown Frame: size=13719, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=1c59a5c2a7bfb557f0fa2a0fac47e4f8
Unknown Frame: size=13120, net_delay=58, decode_delay=3, encode_delay=9, total_delay=70, md5=cba3d951da84978a884a077ac53c2dad
Unknown Frame: size=13673, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=d6cdb4b310409364e1694af3efc25d42
Unknown Frame: size=13828, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=ac7595fe106b627b44e72e17896733af
Unknown Frame: size=13112, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=53b3f4fda15e472bfb0f8784ceb8cfba
Unknown Frame: size=13697, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=6d25ddfe3fc36036cc4a65683a8c0750
Unknown Frame: size=12850, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=8cbaf0d552e4bfd09a49c0b25a88fcdb
Unknown Frame: size=13753, net_delay=57, decode_delay=4, encode_delay=10, total_delay=71, md5=ada8157c6a98a8a532d09497d760f5f3
Unknown Frame: size=13179, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=64cc0439fd3fb1d45ca6fd6cb5bcce7e
Unknown Frame: size=14378, net_delay=54, decode_delay=3, encode_delay=13, total_delay=70, md5=70f00db0ac650d10a90fea001e9dd83f
Unknown Frame: size=13038, net_delay=54, decode_delay=3, encode_delay=13, total_delay=70, md5=5793ea7750742dcf37635031bf9b9497
Unknown Frame: size=12945, net_delay=55, decode_delay=3, encode_delay=12, total_delay=70, md5=4897d4543265af7108ff443e0f278ff0
Unknown Frame: size=12904, net_delay=54, decode_delay=3, encode_delay=13, total_delay=70, md5=a1d930a60a53e07106834aee7bc2e193
Unknown Frame: size=12739, net_delay=53, decode_delay=3, encode_delay=14, total_delay=70, md5=bfddf4a492d677bde1779871dc3e5ef6
Unknown Frame: size=12088, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=81ef82f7eadea754fc8d60eaf475c861
Unknown Frame: size=13095, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=06183dfb7ffeaeaebf88394d3ed0862d
Unknown Frame: size=13528, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=a5975ebd7121c4ed51c686d106427a19
Unknown Frame: size=13666, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=f9c9d5eef50657cb5ee5b736ae362e59
Unknown Frame: size=13647, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=029dc202a9f50677fb4f3562e32faf4e
Unknown Frame: size=12897, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=9fc2952394b8bdc0c890bb86e936651f
Unknown Frame: size=13834, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=52c03df29ab2b0199e2cea73852afe80
Unknown Frame: size=13031, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=825a4266c1a238c8c6641a18fbf9fee7
Unknown Frame: size=13444, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=9b31c64977c79b544214c79031dd8c22
Unknown Frame: size=13751, net_delay=56, decode_delay=2, encode_delay=12, total_delay=70, md5=afbd31dd5458c2f1b5022fd99e3c5171
Unknown Frame: size=13058, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=3159346c1f10ca9e3ae2b33d0e90204a
Unknown Frame: size=13161, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=3d53200fbb09f1b04fee02ee7edff1e7
Unknown Frame: size=13881, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=f6199865dc37ff8e3aef2adbbd671b20
Unknown Frame: size=13769, net_delay=55, decode_delay=3, encode_delay=11, total_delay=69, md5=2a2ccc41c3c583a506d4f4c763a61951
Unknown Frame: size=13144, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=38ede56d7fa53120fc3bb964cd8827b4
Unknown Frame: size=14457, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=6db9d3de321aec62de490e5930820893
Unknown Frame: size=14496, net_delay=53, decode_delay=3, encode_delay=14, total_delay=70, md5=f053f4fd626be9626d6271763f8dd372
Unknown Frame: size=13153, net_delay=58, decode_delay=3, encode_delay=9, total_delay=70, md5=ed88f93d7143ce5da4f79d05d10e2958
Unknown Frame: size=14062, net_delay=55, decode_delay=3, encode_delay=11, total_delay=69, md5=c9f97667b157c21170f1ab865abe5350
Unknown Frame: size=14414, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=2aedb24bba6e8caf40847becea5dbdd5
Unknown Frame: size=12900, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=4dfb69a8760f7089c3aa6a8475e192ae
Unknown Frame: size=13631, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=f80bf8fbdfe745e3edb6091aa8117ad5
Unknown Frame: size=14123, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=56f097c669202411da17f35a99f38db8
Unknown Frame: size=12923, net_delay=57, decode_delay=3, encode_delay=9, total_delay=69, md5=a8a4f1ac008761a0737116938ed29646
Unknown Frame: size=14073, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=aaaa06703cf7bc1e3c0a940ebfa18d8d
Unknown Frame: size=14026, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=bfe2029c9d74f0492b2a28bd09f73cb3
Unknown Frame: size=12907, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=dd131d95382b7f53db5c7655609262db
Unknown Frame: size=12683, net_delay=59, decode_delay=3, encode_delay=8, total_delay=70, md5=c2f3c8c024ae1dbf9f18ba24fda878b2
Unknown Frame: size=14095, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=3271f4188c20fdb7231b335cf0ba89b3
Unknown Frame: size=14525, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=dde3e46fbf3597803f49ba7ee50136ed
Unknown Frame: size=13846, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=b87fa778a31e315f10bfe4dc7bb2bc17
Unknown Frame: size=13119, net_delay=58, decode_delay=3, encode_delay=9, total_delay=70, md5=b2e8b898507038b8ac96cd8f4e84f55c
Unknown Frame: size=14574, net_delay=58, decode_delay=3, encode_delay=10, total_delay=71, md5=643854fc6d81ee2869334b8a6d10ab6d
Unknown Frame: size=14254, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=58018e18817a0bdf5ae51c11348bd897
Unknown Frame: size=13171, net_delay=56, decode_delay=2, encode_delay=11, total_delay=69, md5=d56c26d9e9b1651909f3bec8877b3bf0
Unknown Frame: size=12982, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=630d0776d39a7d082baad51b74f957a3
Unknown Frame: size=13680, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=3cd52ed3a8ae4dceb9e7a9d3132a4e2e
Unknown Frame: size=12977, net_delay=55, decode_delay=3, encode_delay=11, total_delay=69, md5=f0e5c318b0cd30870d53e0a9cc671498
Unknown Frame: size=15105, net_delay=55, decode_delay=4, encode_delay=11, total_delay=70, md5=b72070197fe939324a24cc8fd0226506
Unknown Frame: size=14792, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=52ea6c903f4ec4523b7ff01c72fd682f
Unknown Frame: size=13376, net_delay=55, decode_delay=3, encode_delay=11, total_delay=69, md5=ad30c32217035668af1eff26f69d1e57
Unknown Frame: size=13142, net_delay=55, decode_delay=3, encode_delay=11, total_delay=69, md5=7f05f1de29aaa5e5c687c9980716fe57
Unknown Frame: size=14059, net_delay=55, decode_delay=3, encode_delay=11, total_delay=69, md5=26974f24b1cc5f5e2adfbb00bf5c3fd8
Unknown Frame: size=14705, net_delay=54, decode_delay=3, encode_delay=12, total_delay=69, md5=1e1a774521cd6bf02c45e66124bb6d07
Unknown Frame: size=13795, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=881f36b611aa6ddc843119517b5c99de
Unknown Frame: size=13272, net_delay=58, decode_delay=3, encode_delay=9, total_delay=70, md5=8d2e8c54f2740b280aa7cb7d3a97446f
Unknown Frame: size=14056, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=3bef486ad59988710c65e9ecb0ec0236
Unknown Frame: size=13898, net_delay=55, decode_delay=3, encode_delay=11, total_delay=69, md5=141884dde58794bdb6fb40fc70b59548
Unknown Frame: size=13224, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=dac597ce2bb58ac1037ece720e7e0062
Unknown Frame: size=14941, net_delay=57, decode_delay=3, encode_delay=10, total_delay=70, md5=c7b606efc72f65d3bdb3bc676b3a371d
Unknown Frame: size=13425, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=213517b0a076a2732e10760393435054
Unknown Frame: size=13917, net_delay=56, decode_delay=3, encode_delay=11, total_delay=70, md5=7f325075d9b6146f83516eadf24557a8
Unknown Frame: size=13400, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=5c88a6c594a0304c4ba3b7876287d6c1
Unknown Frame: size=13507, net_delay=57, decode_delay=2, encode_delay=10, total_delay=69, md5=116834c99ef71ea97a4d813990be7431
Unknown Frame: size=15022, net_delay=55, decode_delay=3, encode_delay=11, total_delay=69, md5=e8ca681bf24c2cd32e33efed392aa96d
Unknown Frame: size=13393, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=72e39163d61584b66c1e849d769fefc9
Unknown Frame: size=13179, net_delay=57, decode_delay=3, encode_delay=9, total_delay=69, md5=5eddf89a106348bd01438cb18d615edb
Unknown Frame: size=13502, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=8a13ee3f93115fa147f53758b55cceb0
Unknown Frame: size=14209, net_delay=55, decode_delay=3, encode_delay=11, total_delay=69, md5=55b90cdbacac8b5a4f0c9db075fb4604
Unknown Frame: size=12992, net_delay=57, decode_delay=3, encode_delay=9, total_delay=69, md5=dd30aecd09aa362d027493847b12001b
Unknown Frame: size=13644, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=3c0ee8685072729a9ebda0c29d56d445
Unknown Frame: size=13928, net_delay=50, decode_delay=3, encode_delay=16, total_delay=69, md5=7194b217368c62a5ec1f01caa990b8c0
Unknown Frame: size=12799, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=0521376cc652432c06cfb565e4d4a2b7
Unknown Frame: size=14143, net_delay=55, decode_delay=3, encode_delay=10, total_delay=68, md5=c23538688fdc299cd853049b4ab4260a
Unknown Frame: size=14054, net_delay=55, decode_delay=4, encode_delay=10, total_delay=69, md5=e05734479650b7cb51df47431e7e508d
Unknown Frame: size=13111, net_delay=55, decode_delay=3, encode_delay=10, total_delay=68, md5=72353e8c4106781a526a55d7c520aacc
Unknown Frame: size=14118, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=f7782cce921aaeb6b302a552a0c03a57
Unknown Frame: size=13561, net_delay=55, decode_delay=3, encode_delay=10, total_delay=68, md5=37dacc8a14505d165c1ab9768a86c277
Unknown Frame: size=14017, net_delay=55, decode_delay=4, encode_delay=10, total_delay=69, md5=7e7d5e0d85f5b84bfd687a26f6a197bc
Unknown Frame: size=14244, net_delay=54, decode_delay=3, encode_delay=11, total_delay=68, md5=c4114537217a696fbdcc2b9184ec7fd3
Unknown Frame: size=14017, net_delay=56, decode_delay=3, encode_delay=10, total_delay=69, md5=243997bf972dc3fcfe622d39eb351807
Unknown Frame: size=15114, net_delay=56, decode_delay=3, encode_delay=9, total_delay=68, md5=928b2e93fd0d53e203755e427294fac1
Unknown Frame: size=14242, net_delay=55, decode_delay=3, encode_delay=10, total_delay=68, md5=da62ec7d5b920d17ce7d179a40a3b8da
Unknown Frame: size=14162, net_delay=55, decode_delay=3, encode_delay=10, total_delay=68, md5=efabb74ede1a29fbee4d17d17df0276e
Unknown Frame: size=13694, net_delay=55, decode_delay=3, encode_delay=10, total_delay=68, md5=572bc3b1cac0751b7f3ec085704fe560
